year,temperature2mmaxmean,temperature2mmaxmax,temperature2mminmean,temperature2mminmin,temperaturesum,precipitationsum,precipitationsummean,precipitationsummax,rainsumsum,snowfallsumsum,precipitationhourssum,precipitationhoursmean,windspeed10mmaxmean,windspeed10mmaxmax,shortwaveradiationsumsum,shortwaveradiationsummean,et0faoevapotranspirationsum,et0faoevapotranspirationmean,value,item_encoded
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,643.3,40
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,4528.8,41
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,4620.7,42
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,16677.4,43
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,21626.7,44
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,17880.9,45
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,4778.3,46
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,1933.3,47
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,1305.3,48
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,392.3,49
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,3348.6,50
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,399.4,51
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,12977.8,52
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,24362.5,53
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,1327.3,55
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,302.3,56
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,20024.8,57
2005,21.71972602739726,36.4,12.42931506849315,-0.7,16.798904109589042,491.9,1.3476712328767122,28.2,487.6,3.01,942,2.580821917808219,18.44767123287671,38.6,6656.13,18.235972602739725,1314.0,3.6,1505.7,58
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1372.8,0
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,9883.5,1
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,6104.0,2
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,14941.6,3
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,11000.0,4
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1521.5,5
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,611.6,6
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,724.5,7
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,7213.1,8
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,13395.7,9
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,14016.8,10
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,13209.6,11
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,2050.4,12
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,597.9,13
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,2041.8,14
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,13056.1,15
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,21863.8,16
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,3188.3,17
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,15558.2,18
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1869.2,19
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,5293.7,20
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,4680.6,21
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1101.9,22
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,14398.7,23
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,540.2,24
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,3609.9,25
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,6566.8,26
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1186.1,27
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1005.2,28
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,18321.9,29
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,10000.0,30
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,15372.4,31
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,4572.2,32
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,975.0,33
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1011.6,34
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,213927.2,35
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,7639.0,36
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,10902.8,37
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,7384.2,38
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,9423.4,39
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,587.6,40
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,3156.0,41
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,5400.3,42
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,26914.9,43
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,22068.9,44
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,13812.6,45
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,5374.2,46
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1933.3,47
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1280.4,48
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,381.8,49
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,5672.8,50
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,404.4,51
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,13435.3,52
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,26861.1,53
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1352.9,55
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,538.8,56
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,18138.7,57
2006,23.025205479452058,36.9,13.757260273972602,2.1,18.125479452054794,497.1,1.361917808219178,39.0,497.1,0.0,888,2.4328767123287673,18.541095890410958,53.7,6609.11,18.107150684931504,1376.1299999999999,3.7702191780821916,1506.8,58
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,834.2,0
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,5955.7,1
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,3745.7,2
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,12606.7,3
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,8088.2,4
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,1221.8,5
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,657.8,6
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,894.2,7
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,7833.2,8
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,14966.0,9
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,15856.7,10
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,13417.9,11
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,670.3,12
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,691.2,13
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,2053.1,14
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,12972.7,15
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,22029.4,16
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,3295.9,17
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,15515.4,18
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,1309.3,19
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,3192.0,20
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,4557.7,21
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,1237.0,22
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,12261.8,23
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,642.6,24
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,4211.8,25
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,8562.5,26
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,1123.5,27
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,756.4,28
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,21459.3,29
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,10046.4,30
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,15198.6,31
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,4843.2,32
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,1089.4,33
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,954.4,34
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,1010.6,35
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,6342.9,36
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,11455.4,37
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,4505.8,38
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,6297.6,39
2007,21.93315068493151,40.8,13.25095890410959,2.7,17.29041095890411,724.2,1.984109589041096,38.0,724.2,0.0,1079,2.956164383561644,18.334794520547945,51.2,6554.66,17.957972602739726,1284.13,3.5181643835616443,679.8,40
